file_name,actual_class,group_name,score bobcat,score deer,score human,score nothing,score rabbit,score skunk,score squirrel
bobcat/LowerTrailCamera_EK000022.JPG,bobcat,0,0.9999994,3.0842256e-07,5.195049e-08,4.738951e-08,1.3458813e-07,3.3230863e-09,1.600348e-09
bobcat/LowerTrailCamera_EK000023.JPG,bobcat,0,0.9998235,0.00017627249,6.624737e-08,1.25157e-07,3.835844e-08,8.888732e-12,4.3731307e-09
bobcat/LowerTrailCamera_EK000024.JPG,bobcat,0,0.9999012,5.8388712e-05,6.752982e-07,4.453314e-06,3.203651e-05,1.1768859e-09,3.3029082e-06
bobcat/LowerTrailCamera_EK000028.JPG,bobcat,2,0.9934123,0.00040247705,0.0054988195,5.1953153e-05,0.00062060915,9.013668e-06,4.760458e-06
bobcat/LowerTrailCamera_EK000029.JPG,bobcat,2,0.005753326,0.9156148,0.07722984,0.00014058028,4.7022054e-06,0.0012471444,9.694877e-06
bobcat/LowerTrailCamera_EK000030.JPG,bobcat,2,0.99974364,1.1428622e-05,0.00017545711,4.195337e-05,2.6436153e-05,2.6155096e-08,1.0709981e-06
bobcat/LowerTrailCamera_EK000274.JPG,bobcat,9,0.035030816,0.0026823843,0.00059791974,0.017361253,0.10033046,0.8438115,0.00018571722
bobcat/LowerTrailCamera_EK000275.JPG,bobcat,9,0.005304834,0.00077993335,0.0002915421,0.027673623,0.07447207,0.89123577,0.00024226391
bobcat/LowerTrailCamera_EK000283.JPG,bobcat,11,0.9999976,1.0356509e-07,5.6152146e-07,1.073318e-07,5.7258042e-08,8.003634e-09,1.4462224e-06
bobcat/LowerTrailCamera_EK000284.JPG,bobcat,11,1.0,4.451504e-08,8.000936e-09,2.6387204e-09,7.0371655e-09,1.5187293e-10,3.7153576e-08
bobcat/LowerTrailCamera_EK000285.JPG,bobcat,11,1.0,4.9699437e-08,1.84255e-08,1.2904257e-08,7.2915624e-10,1.3346338e-10,4.1786734e-09
bobcat/LowerTrailCamera_EK000514.JPG,bobcat,17,0.99988806,1.0785019e-05,9.938159e-05,1.1055649e-06,1.0506257e-07,7.026215e-08,5.232624e-07
bobcat/LowerTrailCamera_EK000515.JPG,bobcat,17,0.9994723,0.00022383624,0.00027435322,3.904242e-06,9.849723e-08,7.769512e-08,2.5438323e-05
bobcat/LowerTrailCamera_EK000516.JPG,bobcat,17,0.99997056,3.3512595e-06,2.6052174e-05,5.4264074e-08,7.1145284e-10,1.7326373e-09,4.097589e-09
bobcat/LowerTrailCamera_EK000550.JPG,bobcat,21,0.32967645,2.3929143e-08,3.794185e-06,3.3571303e-06,0.00038978097,0.6699224,4.1304593e-06
bobcat/LowerTrailCamera_EK001075.JPG,bobcat,30,0.032916844,0.040075127,0.0014602088,0.16240211,0.39220098,0.33699068,0.033954028
bobcat/LowerTrailCamera_EK001076.JPG,bobcat,30,0.04453466,0.012571702,0.0015052571,0.24901602,0.4687275,0.20162614,0.022018705
bobcat/LowerTrailCamera_EK001077.JPG,bobcat,30,0.38556838,0.03352849,0.00065092527,0.10940942,0.45827436,0.010369613,0.0021988472
bobcat/LowerTrailCamera_EK001777.JPG,bobcat,43,0.99999154,2.1767343e-07,1.7267338e-07,2.5381343e-07,2.1504648e-06,5.5903324e-06,2.8312947e-08
bobcat/LowerTrailCamera_EK001778.JPG,bobcat,44,0.99558204,0.00015558623,1.0530478e-05,0.00018874186,0.0016513854,0.0023928604,1.8860717e-05
bobcat/LowerTrailCamera_EK001779.JPG,bobcat,44,0.9999989,6.189481e-09,4.297538e-09,2.144965e-08,7.7250405e-07,2.688707e-07,1.5011291e-09
bobcat/LowerTrailCamera_EK002104.JPG,bobcat,47,0.99998283,9.11568e-06,4.529637e-06,1.8722354e-06,5.128022e-07,1.6358216e-08,1.1387023e-06
bobcat/LowerTrailCamera_EK002105.JPG,bobcat,47,0.9999964,3.4651695e-08,2.3870598e-07,2.1763589e-07,3.07842e-06,4.3348107e-09,5.806112e-08
bobcat/LowerTrailCamera_EK002106.JPG,bobcat,47,0.99928194,9.6296635e-06,1.7285067e-06,2.0741766e-06,0.00070329214,3.750402e-09,1.3709653e-06
bobcat/LowerTrailCamera_EK002332.JPG,bobcat,52,0.99999976,1.8048722e-08,1.2600897e-09,2.8212521e-09,2.8902312e-07,3.4155112e-10,3.745059e-09
bobcat/LowerTrailCamera_EK002333.JPG,bobcat,52,1.0,2.9189692e-10,1.0896652e-08,1.9168764e-09,6.1305068e-09,5.975119e-10,4.728929e-09
bobcat/LowerTrailCamera_EK002334.JPG,bobcat,52,0.9999999,2.2915019e-09,8.369612e-10,9.654795e-10,7.126193e-08,1.6962063e-12,1.9372939e-09
bobcat/LowerTrailCamera_EK002806.JPG,bobcat,56,0.9917543,0.00037852398,1.7730881e-05,2.0466374e-05,0.0077674976,6.124243e-05,2.6613674e-07
