file_name,actual_class,group_name,score bobcat,score deer,score human,score nothing,score rabbit,score skunk,score squirrel
bobcat/LowerTrailCamera_EK000085.JPG,bobcat,3,1.0,5.8692198e-08,7.521791e-09,7.978702e-09,1.4686979e-08,1.6955647e-10,4.0061012e-09
bobcat/LowerTrailCamera_EK000086.JPG,bobcat,3,0.99992764,7.053084e-05,1.1602879e-06,2.7780025e-08,5.6424614e-07,3.6589412e-09,2.660448e-08
bobcat/LowerTrailCamera_EK000087.JPG,bobcat,3,0.99864393,0.0013529193,2.7221467e-06,3.5872247e-08,3.0201946e-07,6.900084e-10,4.5381206e-08
bobcat/LowerTrailCamera_EK000154.JPG,bobcat,4,0.8715784,0.00011905771,0.0003003211,0.0025702673,0.12515529,9.2058945e-05,0.00018463563
bobcat/LowerTrailCamera_EK000155.JPG,bobcat,4,0.9383325,0.00013963242,0.00071974733,0.012540825,0.045914646,0.0001682067,0.002184557
bobcat/LowerTrailCamera_EK000156.JPG,bobcat,4,0.034009412,0.000506644,0.0015893427,0.030547729,0.9319433,0.00047397995,0.00092967076
bobcat/LowerTrailCamera_EK000280.JPG,bobcat,10,0.9999963,7.0012396e-07,1.0767922e-07,9.920555e-08,2.6289638e-06,5.1559274e-10,5.611581e-08
bobcat/LowerTrailCamera_EK000281.JPG,bobcat,10,0.9698196,0.030057179,2.8034005e-06,1.3699816e-06,0.00011756468,5.3095164e-07,9.3549005e-07
bobcat/LowerTrailCamera_EK000282.JPG,bobcat,10,0.99996054,2.5554995e-05,1.0197805e-07,1.5954036e-07,1.344122e-05,1.9795297e-09,2.9534652e-07
bobcat/LowerTrailCamera_EK000463.JPG,bobcat,16,0.99984705,0.00015220711,5.166875e-07,3.535015e-08,3.3619205e-08,7.909938e-09,2.7907152e-08
bobcat/LowerTrailCamera_EK000464.JPG,bobcat,16,0.79726964,0.20246467,0.00021738063,9.1235387e-07,3.8309998e-05,3.9302868e-06,5.154886e-06
bobcat/LowerTrailCamera_EK000465.JPG,bobcat,16,0.97934777,0.020406103,1.03208e-05,4.1885137e-06,4.836582e-05,9.5094674e-07,0.00018233286
bobcat/LowerTrailCamera_EK000835.JPG,bobcat,24,1.0928444e-05,2.762707e-07,5.436501e-09,1.6652058e-08,0.9999888,1.2534839e-09,2.4411548e-08
bobcat/LowerTrailCamera_EK000836.JPG,bobcat,24,0.9997465,0.00024441045,2.298967e-07,5.56725e-07,7.87916e-06,5.093867e-10,2.9464755e-07
bobcat/LowerTrailCamera_EK000837.JPG,bobcat,24,0.98961383,0.0025736573,3.2596374e-06,2.266133e-05,0.0077829766,2.5258572e-08,3.617406e-06
bobcat/LowerTrailCamera_EK000928.JPG,bobcat,26,1.0,5.205263e-10,7.872045e-12,3.657564e-10,1.286987e-08,4.469915e-12,8.575806e-11
bobcat/LowerTrailCamera_EK000929.JPG,bobcat,26,0.9999769,9.083837e-06,5.420649e-08,5.848414e-07,5.578605e-07,1.2892723e-05,2.089675e-08
bobcat/LowerTrailCamera_EK000930.JPG,bobcat,26,0.99961793,0.00037893318,5.641811e-07,6.970256e-07,1.5619177e-06,1.7109974e-07,1.46717944e-08
bobcat/LowerTrailCamera_EK000946.JPG,bobcat,27,0.9999989,2.1214264e-07,1.3822801e-09,5.3724296e-09,8.98996e-08,7.4106663e-07,1.1967793e-09
bobcat/LowerTrailCamera_EK000947.JPG,bobcat,27,0.99999905,2.8731671e-08,1.074609e-09,7.675041e-09,2.3112794e-07,7.7932066e-07,8.783727e-10
bobcat/LowerTrailCamera_EK000948.JPG,bobcat,27,0.99999726,2.465753e-06,5.5024857e-10,9.82872e-10,1.066813e-07,1.2173655e-07,3.73674e-11
bobcat/LowerTrailCamera_EK001078.JPG,bobcat,31,0.050330333,0.02011513,0.0050290893,0.0021839475,0.43593627,0.48640287,2.3941493e-06
bobcat/LowerTrailCamera_EK001079.JPG,bobcat,31,0.967773,0.0021127542,2.5388143e-05,1.26863815e-05,0.029986754,8.812496e-05,1.3310076e-06
bobcat/LowerTrailCamera_EK001625.JPG,bobcat,36,0.0912634,0.04959296,0.0006974226,0.38299763,0.46483874,0.0075743077,0.0030355507
bobcat/LowerTrailCamera_EK001626.JPG,bobcat,36,0.029210895,0.046325006,0.002507321,0.31903085,0.45447427,0.14720237,0.0012492095
bobcat/LowerTrailCamera_EK002329.JPG,bobcat,51,0.56252027,0.011586163,0.0027230615,0.042563796,0.3366608,0.043888215,5.773546e-05
bobcat/LowerTrailCamera_EK002330.JPG,bobcat,51,0.9841965,0.0008639027,9.687073e-06,4.4298722e-05,0.014318,0.00056719186,5.1526285e-07
bobcat/LowerTrailCamera_EK002331.JPG,bobcat,51,0.999936,2.6943428e-06,2.5231813e-08,4.5542308e-08,3.7180464e-05,2.3949007e-05,6.113406e-09
bobcat/LowerTrailCamera_EK002755.JPG,bobcat,55,0.9768148,0.021844992,7.1633964e-05,8.269607e-06,0.0012594864,1.0598288e-08,7.640923e-07
bobcat/LowerTrailCamera_EK002756.JPG,bobcat,55,0.9999795,2.041796e-05,1.3621615e-08,1.9069336e-08,1.623776e-07,2.329679e-11,2.7935332e-09
bobcat/LowerTrailCamera_EK002757.JPG,bobcat,55,0.99989176,7.9156714e-05,1.0179576e-05,2.6349087e-06,1.5902875e-05,1.6942006e-07,1.0972222e-07
bobcat/LowerTrailCamera_EK002815.JPG,bobcat,57,0.9999943,8.0776545e-08,1.4517747e-09,1.21104575e-08,5.6104186e-06,3.7302403e-08,1.5712426e-10
bobcat/LowerTrailCamera_EK002816.JPG,bobcat,57,1.0,7.153454e-09,1.5937532e-10,1.1163205e-09,7.657687e-10,2.0869977e-09,1.6362e-11
bobcat/LowerTrailCamera_EK002817.JPG,bobcat,57,0.9999019,6.129678e-05,6.8424885e-07,5.496694e-07,3.2931905e-05,2.7483418e-06,1.3106602e-09
bobcat/LowerTrailCamera_EK003295.JPG,bobcat,62,0.1972278,0.031609833,2.8049877e-05,6.729278e-05,0.7707449,1.4046128e-06,0.00032079534
bobcat/LowerTrailCamera_EK003296.JPG,bobcat,62,0.54630584,0.014833115,2.0775738e-06,3.7967052e-06,0.43883368,1.5774251e-06,1.995111e-05
bobcat/LowerTrailCamera_EK003297.JPG,bobcat,62,0.99999833,2.0199899e-08,4.6773252e-08,3.4486003e-08,4.5745932e-07,9.193491e-09,1.1370422e-06
bobcat/LowerTrailCamera_EK005173.JPG,bobcat,72,0.99314004,0.0005618778,0.0005558992,8.622528e-05,0.0056551937,2.9501526e-09,6.9037077e-07
bobcat/LowerTrailCamera_EK005174.JPG,bobcat,72,0.9953825,2.249209e-05,0.000100202844,0.0001295479,0.004364462,4.5552886e-09,7.828709e-07
bobcat/LowerTrailCamera_EK005175.JPG,bobcat,72,0.37372681,0.5147394,0.0067123496,0.0010049194,0.103812166,2.953466e-08,4.253944e-06
bobcat/LowerTrailCamera_EK006634.JPG,bobcat,77,0.9999999,6.157156e-08,7.9616097e-10,6.448566e-10,1.1435454e-09,3.013819e-12,4.1386443e-11
bobcat/LowerTrailCamera_EK006635.JPG,bobcat,77,0.999998,2.0836217e-06,1.234323e-09,4.1453455e-10,2.277516e-08,8.3484906e-13,4.1052325e-10
bobcat/LowerTrailCamera_EK006636.JPG,bobcat,77,0.99999654,3.2130977e-06,6.4323297e-10,2.3671398e-09,2.929047e-07,1.1135091e-10,1.5099304e-12
bobcat/LowerTrailCamera_EK007006.JPG,bobcat,80,0.9997496,1.3092297e-06,3.4367436e-05,0.00020981414,1.9857891e-06,2.6452813e-08,2.9149537e-06
